FOODCODE	DESCRIPTION_f
91734000	Peanut_butter_chocolate_covered
91734100	Reese_s_Peanut_Butter_Cup
91734200	Reese_s_Pieces
91734300	Reese_s_Sticks
91734400	Reese_s_Fast_Break
91734450	Reese_s_Crispy_Crunchy_Bar
91734500	Peanut_butter_morsels
91735000	Pralines
91736000	Pineapple_candy_Puerto_Rican_style
91739010	Raisins_chocolate_covered
91739600	Raisins_yogurt_covered
91742010	Sesame_Crunch_Sahadi
91745010	Gumdrops
91745020	Hard_candy
91745040	Butterscotch_hard_candy
91745100	Skittles
91746010	Sugar-coated_chocolate_discs
91746100	M_M_s_Milk_Chocolate_Candies
91746120	Sixlets
91746150	Easter_egg_candy_coated_chocolate
91746200	M_M_s_Pretzel_Chocolate_Candies
91750000	Taffy
91760000	Toffee_plain
91760100	Toffee_chocolate_covered
91760200	Toffee_chocolate-coated_with_nuts
91760500	Truffles
91760700	Wax_candy_liquid_filled
91770000	Dietetic_or_low_calorie_candy_NFS
91770010	Dietetic_or_low_calorie_gumdrops
91770020	Dietetic_or_low_calorie_hard_candy
91770030	Dietetic_or_low_calorie_candy_chocolate_covered
91770050	Dietetic_or_low_calorie_mints
91800100	Chewing_gum_NFS
91801000	Chewing_gum_regular
91802000	Chewing_gum_sugar_free
92100000	Coffee_NS_as_to_type
92100500	Coffee_NS_as_to_brewed_or_instant
92101000	Coffee_brewed
92101500	Coffee_brewed_blend_of_regular_and_decaffeinated
92101600	Coffee_Turkish
92101610	Coffee_espresso
92101630	Coffee_espresso_decaffeinated
92101700	Coffee_brewed_flavored
92101800	Coffee_Cuban
92101810	Coffee_macchiato
92101820	Coffee_macchiato_sweetened
92101850	Coffee_cafe_con_leche
92101851	Coffee_cafe_con_leche_decaffeinated
92101900	Coffee_Latte
92101901	Coffee_Latte_nonfat
92101903	Coffee_Latte_with_non-dairy_milk
92101904	Coffee_Latte_flavored
92101905	Coffee_Latte_nonfat_flavored
92101906	Coffee_Latte_with_non-dairy_milk_flavored
92101910	Coffee_Latte_decaffeinated
92101911	Coffee_Latte_decaffeinated_nonfat
92101913	Coffee_Latte_decaffeinated_with_non-dairy_milk
92101917	Coffee_Latte_decaffeinated_flavored
92101918	Coffee_Latte_decaffeinated_nonfat_flavored
92101919	Coffee_Latte_decaffeinated_with_non-dairy_milk_flavored
92101920	Frozen_coffee_drink
92101921	Frozen_coffee_drink_nonfat
92101923	Frozen_coffee_drink_with_non-dairy_milk
92101925	Frozen_coffee_drink_with_whipped_cream
92101926	Frozen_coffee_drink_nonfat_with_whipped_cream
92101928	Frozen_coffee_drink_with_non-dairy_milk_and_whipped_cream
92101930	Frozen_coffee_drink_decaffeinated
92101931	Frozen_coffee_drink_decaffeinated_nonfat
92101933	Frozen_coffee_drink_decaffeinated_with_non-dairy_milk
92101935	Frozen_coffee_drink_decaffeinated_with_whipped_cream
92101936	Frozen_coffee_drink_decaffeinated_nonfat_with_whipped_cream
92101938	Frozen_coffee_drink_decaffeinated_with_non-dairy_milk_and_whipped_cream
92101950	Coffee_Cafe_Mocha
92101955	Coffee_Cafe_Mocha_nonfat
92101960	Coffee_Cafe_Mocha_with_non-dairy_milk
92101965	Coffee_Cafe_Mocha_decaffeinated
92101970	Coffee_Cafe_Mocha_decaffeinated_nonfat
92101975	Coffee_Cafe_Mocha_decaffeinated_with_non-dairy_milk
92102000	Frozen_mocha_coffee_drink
92102010	Frozen_mocha_coffee_drink_nonfat
92102020	Frozen_mocha_coffee_drink_with_non-dairy_milk
92102030	Frozen_mocha_coffee_drink_with_whipped_cream
92102040	Frozen_mocha_coffee_drink_nonfat_with_whipped_cream
92102050	Frozen_mocha_coffee_drink_with_non-dairy_milk_and_whipped_cream
92102060	Frozen_mocha_coffee_drink_decaffeinated
92102070	Frozen_mocha_coffee_drink_decaffeinated_nonfat
92102080	Frozen_mocha_coffee_drink_decaffeinated_with_non-dairy_milk
92102090	Frozen_mocha_coffee_drink_decaffeinated_with_whipped_cream
92102100	Frozen_mocha_coffee_drink_decaffeinated_nonfat_with_whipped_cream
92102110	Frozen_mocha_coffee_drink_decaffeinated_with_non-dairy_milk_and_whipped_cream
92102400	Iced_Coffee_brewed
92102401	Iced_Coffee_brewed_decaffeinated
92102450	Iced_Coffee_pre-lightened_and_pre-sweetened
92102500	Coffee_Iced_Latte
92102501	Coffee_Iced_Latte_nonfat
92102502	Coffee_Iced_Latte_with_non-dairy_milk
92102503	Coffee_Iced_Latte_flavored
92102504	Coffee_Iced_Latte_nonfat_flavored
92102505	Coffee_Iced_Latte_with_non-dairy_milk_flavored
92102510	Coffee_Iced_Latte_decaffeinated
92102511	Coffee_Iced_Latte_decaffeinated_nonfat
92102512	Coffee_Iced_Latte_decaffeinated_with_non-dairy_milk
92102513	Coffee_Iced_Latte_decaffeinated_flavored
92102514	Coffee_Iced_Latte_decaffeinated_nonfat_flavored
92102515	Coffee_Iced_Latte_decaffeinated_with_non-dairy_milk_flavored
92102600	Coffee_Iced_Cafe_Mocha
92102601	Coffee_Iced_Cafe_Mocha_nonfat
92102602	Coffee_Iced_Cafe_Mocha_with_non-dairy_milk
92102610	Coffee_Iced_Cafe_Mocha_decaffeinated
92102611	Coffee_Iced_Cafe_Mocha_decaffeinated_nonfat
92102612	Coffee_Iced_Cafe_Mocha_decaffeinated_with_non-dairy_milk
92103000	Coffee_instant_reconstituted
92104000	Coffee_instant_50_less_caffeine_reconstituted
92111000	Coffee_NS_as_to_brewed_or_instant_decaffeinated
92111010	Coffee_brewed_decaffeinated
92114000	Coffee_instant_decaffeinated_reconstituted
92121000	Coffee_instant_pre-lightened_and_pre-sweetened_with_sugar_reconstituted
92121001	Coffee_instant_decaffeinated_pre-lightened_and_pre-sweetened_with_sugar_reconsitituted
92121010	Coffee_instant_pre-sweetened_with_sugar_reconstituted
92121020	Coffee_mocha_instant_pre-lightened_and_pre-sweetened_with_sugar_reconstituted
92121030	Coffee_mocha_instant_pre-lightened_and_pre-sweetened_with_low_calorie_sweetener_reconstituted
92121040	Coffee_instant_pre-lightened_and_pre-sweetened_with_low_calorie_sweetener_reconstituted
92121041	Coffee_instant_decaffeinated_pre-lightened_and_pre-sweetened_with_low_calorie_sweetener_reconstituted
92121050	Coffee_mocha_instant_decaffeinated_pre-lightened_and_pre-sweetened_with_low_calorie_sweetener_reconstituted
92130000	Coffee_pre-lightened_and_pre-sweetened_with_sugar
92130001	Coffee_decaffeinated_pre-lightened_and_pre-sweetened_with_sugar
92130005	Coffee_pre-lightened_and_pre-sweetened_with_low_calorie_sweetener
92130006	Coffee_decaffeinated_pre-lightened_and_pre-sweetened_with_low_calorie_sweetener
92130010	Coffee_pre-lightened
92130011	Coffee_decaffeinated_pre-lightened
92130020	Coffee_pre-sweetened_with_sugar
92130021	Coffee_decaffeinated_pre-sweetened_with_sugar
92130030	Coffee_pre-sweetened_with_low_calorie_sweetener
92130031	Coffee_decaffeinated_pre-sweetened_with_low_calorie_sweetener
92152000	Coffee_and_chicory_brewed
92152010	Coffee_and_chicory_brewed_decaffeinated
92161000	Coffee_Cappuccino
92161001	Coffee_Cappuccino_nonfat
92161002	Coffee_Cappuccino_with_non-dairy_milk
92162000	Coffee_Cappuccino_decaffeinated
92162001	Coffee_Cappuccino_decaffeinated_nonfat
92162002	Coffee_Cappuccino_decaffeinated_with_non-dairy_milk
92171000	Coffee_bottled_canned
92171010	Coffee_bottled_canned_light
92191100	Coffee_instant_not_reconstituted
92191105	Coffee_instant_50_less_caffeine_not_reconstituted
92191200	Coffee_instant_decaffeinated_not_reconstituted
92191400	Coffee_instant_pre-sweetened_with_sugar_not_reconstituted
92192000	Coffee_mocha_instant_pre-lightened_and_pre-sweetened_with_sugar_not_reconstituted
92192030	Coffee_mocha_instant_pre-lightened_and_pre-sweetened_with_low_calorie_sweetener_not_reconstituted
92192040	Coffee_mocha_instant_decaffeinated_pre-lightened_and_pre-sweetend_with_low_calorie_sweetener_not_reconstituted
92193000	Coffee_instant_pre-lightened_and_pre-sweetened_with_sugar_not_reconstituted
92193005	Coffee_instant_decaffeinated_pre-lightened_and_pre-sweetened_with_sugar_not_reconstituted
92193020	Coffee_instant_pre-lightened_and_pre-sweetened_with_low_calorie_sweetener_not_reconstituted
92193025	Coffee_instant_decaffeinated_pre-lightened_and_pre-sweetened_with_low_calorie_sweetener_not_reconstituted
92201010	Coffee_substitute
92202010	Chicory_beverage
92203000	Cereal_beverage
92203110	Cereal_beverage_with_beet_roots_from_powdered_instant
92291300	Coffee_substitute_dry_powder
92302000	Tea_hot_leaf_black
92302500	Tea_hot_leaf_black_decaffeinated
92303010	Tea_hot_leaf_green
92303100	Tea_hot_leaf_green_decaffeinated
92304100	Tea_hot_leaf_oolong
92305010	Tea_iced_instant_black_unsweetened
92305040	Tea_iced_instant_black_pre-sweetened_with_sugar
92305050	Tea_iced_instant_black_decaffeinated_pre-sweetened_with_sugar
92305090	Tea_iced_instant_black_pre-sweetened_with_low_calorie_sweetner
92305110	Tea_iced_instant_black_decaffeinated_pre-sweetened_with_low_calorie_sweetener
92305180	Tea_iced_instant_black_decaffeinated_unsweetened
92305900	Tea_iced_instant_green_unsweetened
92305910	Tea_iced_instant_green_pre-sweetened_with_sugar
92305920	Tea_iced_instant_green_pre-sweetened_with_low_calorie_sweetener
92306000	Tea_hot_herbal
92306090	Tea_hot_hibiscus
92306100	Corn_beverage
92306700	Tea_hot_chamomile
92306800	Tea_hot_chai_with_milk
92307000	Tea_iced_instant_black_unsweetened_dry
92307400	Tea_iced_instant_black_pre-sweetened_dry
92307500	Iced_Tea__Lemonade_juice_drink
92307510	Iced_Tea__Lemonade_juice_drink_light
92307520	Iced_Tea__Lemonade_juice_drink_diet
92308000	Tea_iced_brewed_black_pre-sweetened_with_sugar
92308010	Tea_iced_brewed_black_pre-sweetened_with_low_calorie_sweetener
92308020	Tea_iced_brewed_black_unsweetened
92308030	Tea_iced_brewed_black_decaffeinated_pre-sweetened_with_sugar
92308040	Tea_iced_brewed_black_decaffeinated_pre-sweetened_with_low_calorie_sweetener
92308050	Tea_iced_brewed_black_decaffeinated_unsweetened
92308500	Tea_iced_brewed_green_pre-sweetened_with_sugar
92308510	Tea_iced_brewed_green_pre-sweetened_with_low_calorie_sweetener
92308520	Tea_iced_brewed_green_unsweetened
92308530	Tea_iced_brewed_green_decaffeinated_pre-sweetened_with_sugar
92308540	Tea_iced_brewed_green_decaffeinated_pre-sweetened_with_low_calorie_sweetener
92308550	Tea_iced_brewed_green_decaffeinated_unsweetened
92309000	Tea_iced_bottled_black
92309010	Tea_iced_bottled_black_decaffeinated
92309020	Tea_iced_bottled_black_diet
92309030	Tea_iced_bottled_black_decaffeinated_diet
92309040	Tea_iced_bottled_black_unsweetened
92309050	Tea_iced_bottled_black_decaffeinated_unsweetened
92309500	Tea_iced_bottled_green
92309510	Tea_iced_bottled_green_diet
92309520	Tea_iced_bottled_green_unsweetened
92400000	Soft_drink_NFS
92400100	Soft_drink_NFS_diet
92410110	Carbonated_water_sweetened
92410210	Carbonated_water_unsweetened
92410250	Carbonated_water_sweetened_with_low-calorie_or_no-calorie_sweetener
92410310	Soft_drink_cola
92410315	Soft_drink_cola_reduced_sugar
92410320	Soft_drink_cola_diet
92410340	Soft_drink_cola_decaffeinated
92410350	Soft_drink_cola_decaffeinated_diet
92410360	Soft_drink_pepper_type
92410370	Soft_drink_pepper_type_diet
92410390	Soft_drink_pepper_type_decaffeinated
92410400	Soft_drink_pepper_type_decaffeinated_diet
92410410	Soft_drink_cream_soda
92410420	Soft_drink_cream_soda_diet
92410510	Soft_drink_fruit_flavored_caffeine_free
92410520	Soft_drink_fruit_flavored_diet_caffeine_free
92410550	Soft_drink_fruit_flavored_caffeine_containing
92410560	Soft_drink_fruit_flavored_caffeine_containing_diet
92410610	Soft_drink_ginger_ale
92410620	Soft_drink_ginger_ale_diet
92410710	Soft_drink_root_beer
92410720	Soft_drink_root_beer_diet
92410810	Soft_drink_chocolate_flavored
92410820	Soft_drink_chocolate_flavored_diet
92411510	Soft_drink_cola_fruit_or_vanilla_flavored
92411520	Soft_drink_cola_chocolate_flavored
92411610	Soft_drink_cola_fruit_or_vanilla_flavored_diet
92411620	Soft_drink_cola_chocolate_flavored_diet
92432000	Fruit_juice_drink_citrus_carbonated
92433000	Fruit_juice_drink_noncitrus_carbonated
92510610	Fruit_juice_drink
92510650	Tamarind_drink
92510720	Fruit_punch_made_with_fruit_juice_and_soda
92510730	Fruit_punch_made_with_soda_fruit_juice_and_sherbet_or_ice_cream
92510955	Lemonade_fruit_juice_drink
92510960	Lemonade_fruit_flavored_drink
92511000	Lemonade_frozen_concentrate_not_reconstituted
92511015	Fruit_flavored_drink
92511250	Fruit_juice_beverage_40-50_juice_citrus
92512040	Frozen_daiquiri_mix_frozen_concentrate_not_reconstituted
92512050	Frozen_daiquiri_mix_from_frozen_concentrate_reconstituted
92512090	Pina_Colada_nonalcoholic
92512110	Margarita_mix_nonalcoholic
92513000	Fruit_flavored_smoothie_drink_frozen_no_dairy
92513010	Fruit_flavored_smoothie_drink_frozen_light_no_dairy
92530410	Fruit_flavored_drink_with_high_vitamin_C
92530510	Cranberry_juice_drink_with_high_vitamin_C
92530610	Fruit_juice_drink_with_high_vitamin_C
92530950	Vegetable_and_fruit_juice_drink_with_high_vitamin_C
92531030	Fruit_juice_drink_(Sunny_D)
92541010	Fruit_flavored_drink_powdered_reconstituted
92542000	Fruit_flavored_drink_with_high_vitamin_C_powdered_reconstituted
92550030	Fruit_juice_drink_with_high_vitamin_C_light
92550035	Fruit_juice_drink_light
92550040	Fruit_juice_drink_diet
92550110	Cranberry_juice_drink_with_high_vitamin_C_light
92550200	Grape_juice_drink_light
92550350	Orange_juice_beverage_40-50_juice_light
92550360	Apple_juice_beverage_40-50_juice_light
92550370	Lemonade_fruit_juice_drink_light
92550380	Pomegranate_juice_beverage_40-50_juice_light
92550400	Vegetable_and_fruit_juice_drink_with_high_vitamin_C_diet
92550405	Vegetable_and_fruit_juice_drink_with_high_vitamin_C_light
92550610	Fruit_flavored_drink_with_high_vitamin_C_diet
92550620	Fruit_flavored_drink_diet
92552000	Fruit_flavored_drink_with_high_vitamin_C_powdered_reconstituted_diet
92552010	Fruit_flavored_drink_powdered_reconstituted_diet
92552020	Fruit_juice_drink_reduced_sugar_(Sunny_D)
92552030	Fruit_juice_drink_(Capri_Sun)
92582100	Fruit_juice_drink_with_high_vitamin_C_plus_added_calcium
92582110	Fruit_juice_drink_added_calcium_(Sunny_D)
92610020	Horchata_beverage_made_with_water
92610030	Horchata_beverage_made_with_milk
92611010	Oatmeal_beverage_with_water
92611100	Oatmeal_beverage_with_milk
92612010	Sugar_cane_beverage
92613010	Cornmeal_beverage
92613510	Cornmeal_beverage_with_chocolate_milk
92801000	Wine_nonalcoholic
92802000	Wine_light_nonalcoholic
92803000	Nonalcoholic_malt_beverage
92804000	Shirley_Temple
92900100	Fruit_flavored_drink_with_high_vitamin_C_powdered_not_reconstituted
92900110	Fruit_flavored_drink_powdered_not_reconstituted
92900200	Fruit_flavored_drink_powdered_not_reconstituted_diet
92900300	Sports_drink_dry_concentrate_not_reconstituted
93101000	Beer
93102000	Beer_light
93102100	Beer_low_carb
93102200	Beer_light_higher_alcohol
93102300	Beer_higher_alcohol
93106000	Alcoholic_malt_beverage_sweetened
93106010	Alcoholic_malt_beverage_higher_alcohol_sweetened
93106100	Alcoholic_malt_beverage
93106500	Hard_cider
93201000	Cordial_or_liqueur
93202000	Cordial_or_liqueur_coffee_flavored
93301000	Cocktail_NFS
93301010	Alexander
93301020	Bacardi_cocktail
93301030	Bloody_Mary
93301031	Canadian_Club_and_soda
93301032	Cape_Cod
93301040	Daiquiri
93301045	Gelatin_shot_alcoholic
93301050	Gimlet
93301060	Gin_and_Tonic
93301070	Grasshopper
93301075	Greyhound
93301080	High_ball
93301083	Jagerbomb
93301085	Kamikaze
93301090	Manhattan
93301100	Margarita
93301110	Martini
93301111	Martini_flavored
93301115	Mimosa
93301120	Mint_julep
93301125	Mojito
93301130	Old_fashioned
93301132	Orange_Blossom
93301135	Rob_Roy
93301136	Rusty_Nail
93301139	Salty_Dog
93301140	Screwdriver
93301141	Seabreeze
93301142	Seven_and_Seven
93301150	Tom_Collins
93301160	Whiskey_sour
93301170	Whiskey_and_soda
93301181	Whiskey_and_water
93301182	Whiskey_and_cola
93301183	Whiskey_and_diet_cola
93301184	Whiskey_and_ginger_ale
93301190	Rum_and_cola
93301191	Rum_and_diet_cola
93301200	Pina_Colada
93301205	Brandy_and_cola
93301211	Vodka_and_soda
93301213	Vodka_and_lemonade
93301214	Vodka_and_cola
93301215	Vodka_and_diet_cola
93301216	Vodka_and_energy_drink
93301217	Vodka_and_water
93301218	Vodka_and_tonic
93301230	Sloe_gin_fizz
93301240	Black_Russian
93301250	White_Russian
93301270	Fruit_punch_alcoholic
93301275	Champagne_punch
93301280	Singapore_Sling
93301290	Stinger
93301310	Mai_Tai
93301320	Tequila_Sunrise
93301330	Gin_Rickey
93301340	Golden_Cadillac
93301360	Long_Island_iced_tea
93301370	Fuzzy_Navel
93301400	Irish_Coffee
93301450	Liqueur_with_cream
93301500	Frozen_daiquiri
93301510	Frozen_margarita
93301550	Eggnog_alcoholic
93301600	Gin_fizz
93302000	Rum_hot_buttered
93302100	Zombie
93401010	Wine_table_red
93401020	Wine_table_white
93401030	Wine_table_rose
93401100	Wine_rice
93402000	Wine_dessert_sweet
93403000	Wine_light
93404000	Wine_cooler
93404550	Sangria_red
93404560	Sangria_white
93405000	Wine_spritzer
93406000	Glug
93501000	Brandy
93502000	Whiskey
93502100	Scotch
93503000	Gin
93504000	Rum
93504100	Rum_cooler
93505000	Vodka
93505100	Tequila
94000100	Water_tap
94100100	Water_bottled_unsweetened
94100200	Water_bottled_sweetened_with_low_calorie_sweetener
94100300	Water_bottled_flavored_(Capri_Sun_Roarin_Waters)
94210100	Water_bottled_flavored_(Propel_Water)
94210200	Water_bottled_flavored_(Glaceau_Vitamin_Water)
94210300	Water_bottled_flavored_(SoBe_Life_Water)
94220215	Water_bottled_flavored_sugar_free_(Glaceau_Vitamin_Water)
94220310	Water_bottled_flavored_sugar_free_(SoBe)
94300100	Water_baby_bottled_unsweetened
95101000	Nutritional_drink_or_shake_ready-to-drink_(Boost)
95101010	Nutritional_drink_or_shake_ready-to-drink_(Boost_Plus)
95102000	Nutritional_drink_or_shake_ready-to-drink_(Carnation_Instant_Breakfast)
95103000	Nutritional_drink_or_shake_ready-to-drink_(Ensure)
95103010	Nutritional_drink_or_shake_ready-to-drink_(Ensure_Plus)
95104000	Nutritional_drink_or_shake_ready-to-drink_sugar_free_(Glucerna)
95105000	Nutritional_drink_or_shake_ready-to-drink_(Kellogg_s_Special_K_Protein)
95106000	Nutritional_drink_or_shake_ready-to-drink_(Muscle_Milk)
95106010	Nutritional_drink_or_shake_ready-to-drink_light_(Muscle_Milk)
95110000	Nutritional_drink_or_shake_ready-to-drink_(Slim_Fast)
95110010	Nutritional_drink_or_shake_ready-to-drink_sugar_free_(Slim_Fast)
95110020	Nutritional_drink_or_shake_high_protein_ready-to-drink_(Slim_Fast)
95120000	Nutritional_drink_or_shake_ready-to-drink_NFS
95120010	Nutritional_drink_or_shake_high_protein_ready-to-drink_NFS
95120020	Nutritional_drink_or_shake_high_protein_light_ready-to-drink_NFS
95120050	Nutritional_drink_or_shake_liquid_soy-based
95201000	Nutritional_powder_mix_(Carnation_Instant_Breakfast)
95201010	Nutritional_powder_mix_sugar_free_(Carnation_Instant_Breakfast)
95201200	Nutritional_powder_mix_(EAS_Whey_Protein_Powder)
95201300	Nutritional_powder_mix_(EAS_Soy_Protein_Powder)
95201500	Nutritional_powder_mix_high_protein_(Herbalife)
95201600	Nutritional_powder_mix_(Isopure)
95201700	Nutritional_powder_mix_(Kellogg_s_Special_K20_Protein_Water)
